onset	duration	sample	trial_type	response_time	stim_file	value
309.0312500000	0.0000000000	158224	STATUS	n/a	n/a	trance1_start
615.6875000000	5.1109375000	315232	STATUS	n/a	n/a	trance1_end
636.3750000000	0.0000000000	325824	STATUS	n/a	n/a	rest1_start
944.0312500000	5.1276041667	483344	STATUS	n/a	n/a	rest1_end
1202.6718750000	0.0000000000	615768	STATUS	n/a	n/a	rest2_start
1511.7812500000	5.1518229167	774032	STATUS	n/a	n/a	rest2_end
1531.7968750000	0.0000000000	784280	STATUS	n/a	n/a	trance2_start
1839.3750000000	5.1263020833	941760	STATUS	n/a	n/a	trance2_end
2366.6718750000	0.0000000000	1211736	STATUS	n/a	n/a	trance3_start
2672.7343750000	5.1010416667	1368440	STATUS	n/a	n/a	trance3_end
2696.7812500000	0.0000000000	1380752	STATUS	n/a	n/a	rest3_start
3003.7812500000	5.1166666667	1537936	STATUS	n/a	n/a	rest3_end
